,y,rain_intensity,rain_accumulation,temperature,lag_1,lag_8,lag_12,lag_24
1276,1,0.0,0.0,29.59,0.0,38.0,28.0,0.0
1277,3,0.0,0.0,29.28,1.0,41.0,41.0,0.0
1278,1,0.0,0.0,28.9,3.0,29.0,34.0,0.0
1279,0,0.0,0.0,30.31,1.0,17.0,45.0,2.0
1280,1,0.0,0.0,32.45,0.0,1.0,38.0,3.0
1281,3,0.0,0.0,34.38,1.0,2.0,41.0,5.0
1282,8,0.0,0.0,35.76,3.0,1.0,29.0,14.0
1283,16,0.0,0.0,36.44,8.0,0.0,17.0,14.0
1284,17,0.0,0.0,36.92,16.0,1.0,1.0,15.0
1285,36,0.0,0.0,37.74,17.0,3.0,2.0,20.0
1286,21,0.0,0.0,38.03,36.0,1.0,1.0,11.0
1287,18,0.0,0.0,39.17,21.0,0.0,0.0,32.0
1288,26,0.0,0.0,39.36,18.0,1.0,1.0,28.0
1289,38,0.0,0.0,40.06,26.0,3.0,3.0,41.0
1290,28,0.0,0.0,39.07,38.0,8.0,1.0,34.0
1291,57,0.0,0.0,34.15,28.0,16.0,0.0,45.0
1292,50,0.0,0.0,33.08,57.0,17.0,1.0,38.0
1293,39,0.0,0.0,32.4,50.0,36.0,3.0,41.0
1294,28,0.0,0.0,31.95,39.0,21.0,8.0,29.0
1295,16,0.0,0.0,31.63,28.0,18.0,16.0,17.0
1296,6,0.0,0.0,31.48,16.0,26.0,17.0,1.0
1297,7,0.0,0.0,31.45,6.0,38.0,36.0,2.0
1298,6,0.0,0.0,31.61,7.0,28.0,21.0,1.0
1299,4,0.0,0.0,31.44,6.0,57.0,18.0,0.0
1300,1,0.0,0.0,31.14,4.0,50.0,26.0,1.0
1301,4,0.0,0.0,30.77,1.0,39.0,38.0,3.0
1302,2,0.0,0.0,30.35,4.0,28.0,28.0,1.0
1303,1,0.0,0.0,31.16,2.0,16.0,57.0,0.0
1304,3,0.0,0.0,33.21,1.0,6.0,50.0,1.0
1305,6,0.0,0.0,35.06,3.0,7.0,39.0,3.0
1306,7,0.0,0.0,35.79,6.0,6.0,28.0,8.0
1307,9,0.0,0.0,36.51,7.0,4.0,16.0,16.0
1308,18,0.0,0.0,37.3,9.0,1.0,6.0,17.0
1309,21,0.0,0.0,37.71,18.0,4.0,7.0,36.0
1310,26,0.0,0.0,39.2,21.0,2.0,6.0,21.0
1311,20,0.0,0.0,39.66,26.0,1.0,4.0,18.0
1312,38,0.0,0.0,33.96,20.0,3.0,1.0,26.0
1313,50,0.0,0.0,34.15,38.0,6.0,4.0,38.0
1314,28,0.0,0.0,35.06,50.0,7.0,2.0,28.0
1315,40,0.0,0.0,34.15,28.0,9.0,1.0,57.0
1316,25,0.0,0.0,33.52,40.0,18.0,3.0,50.0
1317,33,0.0,0.0,33.21,25.0,21.0,6.0,39.0
1318,38,0.0,0.0,32.6,33.0,26.0,7.0,28.0
1319,27,0.0,0.0,31.77,38.0,20.0,9.0,16.0
1320,14,0.0,0.0,31.03,27.0,38.0,18.0,6.0
1321,8,0.0,0.0,30.44,14.0,50.0,21.0,7.0
1322,6,0.0,0.0,30.08,8.0,28.0,26.0,6.0
1323,8,0.0,0.0,29.86,6.0,40.0,20.0,4.0
1324,1,0.0,0.2,28.38,8.0,25.0,38.0,1.0
1325,4,0.0,0.2,28.71,1.0,33.0,50.0,4.0
1326,2,0.0,0.2,28.69,4.0,38.0,28.0,2.0
1327,2,0.0,0.6,28.16,2.0,27.0,40.0,1.0
1328,3,0.6,4.6,27.32,2.0,14.0,25.0,3.0
1329,3,0.0,8.2,27.85,3.0,8.0,33.0,6.0
