,y,rain_intensity,rain_accumulation,temperature,lag_1,lag_8,lag_12,lag_24
457,9,0.0,0.0,31.01,10.0,87.0,45.0,3.0
458,0,0.0,0.0,30.7,9.0,86.0,59.0,0.0
459,0,0.0,0.0,30.39,0.0,132.0,51.0,1.0
460,1,0.0,0.0,30.09,0.0,146.0,53.0,3.0
461,14,0.0,0.0,29.99,1.0,128.0,87.0,2.0
462,2,0.0,0.0,29.49,14.0,59.0,86.0,0.0
463,5,0.0,0.0,29.57,2.0,21.0,132.0,7.0
464,10,0.0,0.0,31.3,5.0,10.0,146.0,6.0
465,9,0.0,0.0,33.72,10.0,9.0,128.0,17.0
466,30,0.0,0.0,36.51,9.0,0.0,59.0,47.0
467,44,0.0,0.0,38.68,30.0,0.0,21.0,63.0
468,52,0.0,0.0,39.8,44.0,1.0,10.0,68.0
469,31,0.0,0.0,41.42,52.0,14.0,9.0,45.0
470,36,0.0,0.0,42.82,31.0,2.0,0.0,59.0
471,95,0.0,0.0,41.94,36.0,5.0,0.0,51.0
472,58,0.0,0.0,41.65,95.0,10.0,1.0,53.0
473,86,0.0,0.0,41.33,58.0,9.0,14.0,87.0
474,85,0.0,0.0,37.81,86.0,30.0,2.0,86.0
475,150,0.0,0.0,35.32,85.0,44.0,5.0,132.0
476,156,0.0,0.0,33.09,150.0,52.0,10.0,146.0
477,138,0.0,0.0,31.83,156.0,31.0,9.0,128.0
478,105,0.0,0.0,31.34,138.0,36.0,30.0,59.0
479,67,0.0,0.0,31.0,105.0,95.0,44.0,21.0
480,12,0.0,0.0,30.74,67.0,58.0,52.0,10.0
481,9,0.0,0.0,30.6,12.0,86.0,31.0,9.0
482,9,0.0,0.0,30.14,9.0,85.0,36.0,0.0
483,1,0.0,0.0,30.13,9.0,150.0,95.0,0.0
484,1,0.0,0.0,30.2,1.0,156.0,58.0,1.0
485,2,0.0,0.0,30.02,1.0,138.0,86.0,14.0
486,14,0.0,0.0,29.97,2.0,105.0,85.0,2.0
487,8,0.0,0.0,30.15,14.0,67.0,150.0,5.0
488,8,0.0,0.0,31.87,8.0,12.0,156.0,10.0
489,48,0.0,0.0,33.55,8.0,9.0,138.0,9.0
490,25,0.0,0.0,36.35,48.0,9.0,105.0,30.0
491,53,0.0,0.0,39.69,25.0,1.0,67.0,44.0
492,135,0.0,0.0,41.16,53.0,1.0,12.0,52.0
493,120,0.0,0.0,41.9,135.0,2.0,9.0,31.0
494,74,0.0,0.0,42.77,120.0,14.0,9.0,36.0
495,82,0.0,0.0,43.84,74.0,8.0,1.0,95.0
496,53,0.0,0.0,42.83,82.0,8.0,1.0,58.0
497,34,0.0,0.0,41.83,53.0,48.0,2.0,86.0
498,39,0.0,0.0,39.52,34.0,25.0,14.0,85.0
499,83,0.0,0.0,37.61,39.0,53.0,8.0,150.0
500,106,0.0,0.0,35.06,83.0,135.0,8.0,156.0
501,167,0.0,0.0,34.0,106.0,120.0,48.0,138.0
502,85,0.0,0.0,32.45,167.0,74.0,25.0,105.0
503,60,0.0,0.0,31.88,85.0,82.0,53.0,67.0
504,22,0.0,0.0,31.82,60.0,53.0,135.0,12.0
505,17,0.0,0.0,31.37,22.0,34.0,120.0,9.0
506,22,0.0,0.0,31.35,17.0,39.0,74.0,9.0
507,1,0.0,0.0,30.98,22.0,83.0,82.0,1.0
508,5,0.0,0.0,31.25,1.0,106.0,53.0,1.0
509,10,0.0,0.0,31.51,5.0,167.0,34.0,2.0
510,10,0.0,0.0,31.0,10.0,85.0,39.0,14.0
511,30,0.0,0.0,31.2,10.0,60.0,83.0,8.0
512,18,0.0,0.0,31.89,30.0,22.0,106.0,8.0
513,76,0.0,0.0,33.67,18.0,17.0,167.0,48.0
514,123,0.0,0.0,35.48,76.0,22.0,85.0,25.0
515,132,0.0,0.0,37.07,123.0,1.0,60.0,53.0
516,114,0.0,0.0,38.8,132.0,5.0,22.0,135.0
517,90,0.0,0.0,39.87,114.0,10.0,17.0,120.0
518,114,0.0,0.0,40.74,90.0,10.0,22.0,74.0
519,138,0.0,0.0,40.84,114.0,30.0,1.0,82.0
520,99,0.0,0.0,40.78,138.0,18.0,5.0,53.0
521,118,0.0,0.0,40.72,99.0,76.0,10.0,34.0
522,88,0.0,0.0,38.77,118.0,123.0,10.0,39.0
523,221,0.0,0.0,37.83,88.0,132.0,30.0,83.0
524,211,0.0,0.0,36.7,221.0,114.0,18.0,106.0
525,131,0.0,0.0,35.97,211.0,90.0,76.0,167.0
526,100,0.0,0.0,35.66,131.0,114.0,123.0,85.0
527,41,0.0,0.0,34.7,100.0,138.0,132.0,60.0
528,7,0.0,0.0,32.25,41.0,99.0,114.0,22.0
529,8,0.0,0.0,32.94,7.0,118.0,90.0,17.0
530,6,0.0,0.0,32.95,8.0,88.0,114.0,22.0
531,1,0.0,0.0,32.61,6.0,221.0,138.0,1.0
532,1,0.0,0.0,31.86,1.0,211.0,99.0,5.0
533,5,0.0,0.0,31.55,1.0,131.0,118.0,10.0
534,13,0.0,0.0,31.16,5.0,100.0,88.0,10.0
535,23,0.0,0.0,31.08,13.0,41.0,221.0,30.0
536,29,0.0,0.0,34.21,23.0,7.0,211.0,18.0
537,31,0.0,0.0,35.92,29.0,8.0,131.0,76.0
538,101,0.0,0.0,36.44,31.0,6.0,100.0,123.0
539,125,0.0,0.0,37.2,101.0,1.0,41.0,132.0
540,79,0.0,0.0,38.73,125.0,1.0,7.0,114.0
541,86,0.0,0.0,39.22,79.0,5.0,8.0,90.0
542,94,0.0,0.0,39.55,86.0,13.0,6.0,114.0
543,85,0.0,0.0,39.52,94.0,23.0,1.0,138.0
544,66,0.0,0.0,39.03,85.0,29.0,1.0,99.0
545,90,0.0,0.0,38.67,66.0,31.0,5.0,118.0
546,83,0.0,0.0,39.11,90.0,101.0,13.0,88.0
547,164,0.0,0.0,37.02,83.0,125.0,23.0,221.0
548,158,0.0,0.0,35.92,164.0,79.0,29.0,211.0
549,125,0.0,0.0,35.59,158.0,86.0,31.0,131.0
550,73,0.0,0.0,34.6,125.0,94.0,101.0,100.0
551,46,0.0,0.0,33.08,73.0,85.0,125.0,41.0
552,16,0.0,0.0,32.26,46.0,66.0,79.0,7.0
553,3,0.0,0.0,32.31,16.0,90.0,86.0,8.0
554,4,0.0,0.0,32.17,3.0,83.0,94.0,6.0
558,7,0.0,0.0,30.63,6.0,73.0,83.0,13.0
559,21,0.0,0.0,30.71,7.0,46.0,164.0,23.0
560,22,0.0,0.0,32.57,21.0,16.0,158.0,29.0
561,44,0.0,0.0,34.41,22.0,3.0,125.0,31.0
562,49,0.0,0.0,36.02,44.0,4.0,73.0,101.0
563,88,0.0,0.0,38.01,49.0,2.0,46.0,125.0
564,82,0.0,0.0,39.42,88.0,4.0,16.0,79.0
565,83,0.0,0.0,40.54,82.0,6.0,3.0,86.0
566,65,0.0,0.0,41.61,83.0,7.0,4.0,94.0
567,59,0.0,0.0,42.09,65.0,21.0,2.0,85.0
568,50,0.0,0.0,41.52,59.0,22.0,4.0,66.0
569,99,0.0,0.0,41.9,50.0,44.0,6.0,90.0
570,109,0.0,0.0,40.9,99.0,49.0,7.0,83.0
571,142,0.0,0.0,38.61,109.0,88.0,21.0,164.0
572,170,0.0,0.0,36.01,142.0,82.0,22.0,158.0
573,109,0.0,0.0,34.59,170.0,83.0,44.0,125.0
574,89,0.0,0.0,33.5,109.0,65.0,49.0,73.0
575,27,0.0,0.0,33.0,89.0,59.0,88.0,46.0
576,13,0.0,0.0,32.88,27.0,50.0,82.0,16.0
577,8,0.0,0.0,32.16,13.0,99.0,83.0,3.0
578,1,0.0,0.0,32.12,8.0,109.0,65.0,4.0
579,8,0.0,0.0,31.56,1.0,142.0,59.0,2.0
580,1,0.0,0.0,31.32,8.0,170.0,50.0,4.0
581,6,0.0,0.0,30.71,1.0,109.0,99.0,6.0
582,7,0.0,0.0,30.52,6.0,89.0,109.0,7.0
583,12,0.0,0.0,31.02,7.0,27.0,142.0,21.0
584,23,0.0,0.0,33.18,12.0,13.0,170.0,22.0
585,48,0.0,0.0,35.59,23.0,8.0,109.0,44.0
586,85,0.0,0.0,38.01,48.0,1.0,89.0,49.0
587,79,0.0,0.0,39.49,85.0,8.0,27.0,88.0
588,90,0.0,0.0,40.53,79.0,1.0,13.0,82.0
589,63,0.0,0.0,41.4,90.0,6.0,8.0,83.0
590,60,0.0,0.0,42.21,63.0,7.0,1.0,65.0
591,63,0.0,0.0,42.3,60.0,12.0,8.0,59.0
592,55,0.0,0.0,43.42,63.0,23.0,1.0,50.0
593,81,0.0,0.0,43.39,55.0,48.0,6.0,99.0
594,80,0.0,0.0,41.74,81.0,85.0,7.0,109.0
595,146,0.0,0.0,39.31,80.0,79.0,12.0,142.0
596,123,0.0,0.0,37.43,146.0,90.0,23.0,170.0
597,139,0.0,0.0,35.12,123.0,63.0,48.0,109.0
598,58,0.0,0.0,33.96,139.0,60.0,85.0,89.0
599,24,0.0,0.0,33.06,58.0,63.0,79.0,27.0
600,14,0.0,0.0,32.5,24.0,55.0,90.0,13.0
601,7,0.0,0.0,32.29,14.0,81.0,63.0,8.0
602,5,0.0,0.0,31.37,7.0,80.0,60.0,1.0
603,4,0.0,0.0,31.23,5.0,146.0,63.0,8.0
604,7,0.0,0.0,30.84,4.0,123.0,55.0,1.0
605,11,0.0,0.0,30.3,7.0,139.0,81.0,6.0
606,4,0.0,0.0,29.79,11.0,58.0,80.0,7.0
607,13,0.0,0.0,30.12,4.0,24.0,146.0,12.0
608,22,0.0,0.0,32.24,13.0,14.0,123.0,23.0
609,46,0.0,0.0,34.09,22.0,7.0,139.0,48.0
610,77,0.0,0.0,34.56,46.0,5.0,58.0,85.0
611,105,0.0,0.0,36.92,77.0,4.0,24.0,79.0
612,80,0.0,0.0,38.36,105.0,7.0,14.0,90.0
613,123,0.0,0.0,39.8,80.0,11.0,7.0,63.0
614,86,0.0,0.0,40.06,123.0,4.0,5.0,60.0
615,96,0.0,0.0,40.49,86.0,13.0,4.0,63.0
616,76,0.0,0.0,40.07,96.0,22.0,7.0,55.0
617,86,0.0,0.0,39.69,76.0,46.0,11.0,81.0
618,105,0.0,0.0,37.57,86.0,77.0,4.0,80.0
619,53,0.0,0.0,35.8,105.0,105.0,13.0,146.0
620,159,0.0,0.0,34.32,53.0,80.0,22.0,123.0
621,164,0.0,0.0,32.84,159.0,123.0,46.0,139.0
622,97,0.0,0.0,31.75,164.0,86.0,77.0,58.0
623,75,0.0,0.0,31.06,97.0,96.0,105.0,24.0
624,44,0.0,0.0,30.69,75.0,76.0,80.0,14.0
625,26,0.0,0.0,30.67,44.0,86.0,123.0,7.0
626,11,0.0,0.0,30.64,26.0,105.0,86.0,5.0
627,0,0.0,0.0,30.35,11.0,53.0,96.0,4.0
628,4,0.0,0.0,30.4,0.0,159.0,76.0,7.0
629,19,0.0,0.0,30.25,4.0,164.0,86.0,11.0
630,12,0.0,0.0,29.99,19.0,97.0,105.0,4.0
631,12,0.0,0.0,30.22,12.0,75.0,53.0,13.0
632,27,0.0,0.0,31.37,12.0,44.0,159.0,22.0
633,51,0.0,0.0,32.97,27.0,26.0,164.0,46.0
634,66,0.0,0.0,35.38,51.0,11.0,97.0,77.0
635,69,0.0,0.0,37.43,66.0,0.0,75.0,105.0
636,130,0.0,0.0,38.46,69.0,4.0,44.0,80.0
637,63,0.0,0.0,40.77,130.0,19.0,26.0,123.0
638,103,0.0,0.0,41.97,63.0,12.0,11.0,86.0
639,95,0.0,0.0,42.47,103.0,12.0,0.0,96.0
640,72,0.0,0.0,44.15,95.0,27.0,4.0,76.0
641,90,0.0,0.0,43.62,72.0,51.0,19.0,86.0
642,110,0.0,0.0,39.93,90.0,66.0,12.0,105.0
643,111,0.0,0.0,37.65,110.0,69.0,12.0,53.0
644,143,0.0,0.0,34.29,111.0,130.0,27.0,159.0
645,133,0.0,0.0,32.45,143.0,63.0,51.0,164.0
646,120,0.0,0.0,32.16,133.0,103.0,66.0,97.0
647,58,0.0,0.0,31.48,120.0,95.0,69.0,75.0
648,19,0.0,0.0,31.17,58.0,72.0,130.0,44.0
649,17,0.0,0.0,30.94,19.0,90.0,63.0,26.0
650,4,0.0,0.0,30.84,17.0,110.0,103.0,11.0
651,0,0.0,0.0,30.84,4.0,111.0,95.0,0.0
652,5,0.0,0.0,30.49,0.0,143.0,72.0,4.0
653,6,0.0,0.0,30.34,5.0,133.0,90.0,19.0
654,11,0.0,0.0,30.23,6.0,120.0,110.0,12.0
655,13,0.0,0.0,30.59,11.0,58.0,111.0,12.0
656,58,0.0,0.0,32.51,13.0,19.0,143.0,27.0
657,43,0.0,0.0,35.4,58.0,17.0,133.0,51.0
658,69,0.0,0.0,37.0,43.0,4.0,120.0,66.0
659,115,0.0,0.0,39.28,69.0,0.0,58.0,69.0
660,180,0.0,0.0,40.3,115.0,5.0,19.0,130.0
661,98,0.0,0.0,41.88,180.0,6.0,17.0,63.0
662,79,0.0,0.0,42.91,98.0,11.0,4.0,103.0
663,79,0.0,0.0,43.31,79.0,13.0,0.0,95.0
664,64,0.0,0.0,43.61,79.0,58.0,5.0,72.0
665,77,0.0,0.0,43.04,64.0,43.0,6.0,90.0
666,90,0.0,0.0,41.16,77.0,69.0,11.0,110.0
667,91,0.0,0.0,39.36,90.0,115.0,13.0,111.0
668,117,0.0,0.0,35.64,91.0,180.0,58.0,143.0
669,85,0.0,0.0,34.15,117.0,98.0,43.0,133.0
670,100,0.0,0.0,33.3,85.0,79.0,69.0,120.0
671,89,0.0,0.0,32.76,100.0,79.0,115.0,58.0
672,35,0.0,0.0,32.55,89.0,64.0,180.0,19.0
673,11,0.0,0.0,32.79,35.0,77.0,98.0,17.0
674,2,0.0,0.0,32.89,11.0,90.0,79.0,4.0
675,2,0.0,0.0,31.71,2.0,91.0,79.0,0.0
676,14,0.0,0.0,30.96,2.0,117.0,64.0,5.0
677,12,0.0,0.0,30.76,14.0,85.0,77.0,6.0
678,17,0.0,0.0,31.03,12.0,100.0,90.0,11.0
679,13,0.0,0.0,31.59,17.0,89.0,91.0,13.0
680,27,0.0,0.0,34.03,13.0,35.0,117.0,58.0
681,68,0.0,0.0,35.9,27.0,11.0,85.0,43.0
682,137,0.0,0.0,37.83,68.0,2.0,100.0,69.0
683,141,0.0,0.0,39.28,137.0,2.0,89.0,115.0
684,129,0.0,0.0,41.14,141.0,14.0,35.0,180.0
685,107,0.0,0.0,41.98,129.0,12.0,11.0,98.0
686,114,0.0,0.0,43.13,107.0,17.0,2.0,79.0
687,140,0.0,0.0,43.8,114.0,13.0,2.0,79.0
688,91,0.0,0.0,44.28,140.0,27.0,14.0,64.0
689,78,0.0,0.0,43.73,91.0,68.0,12.0,77.0
690,123,0.0,0.0,41.91,78.0,137.0,17.0,90.0
691,151,0.0,0.0,39.1,123.0,141.0,13.0,91.0
692,131,0.0,0.0,36.51,151.0,129.0,27.0,117.0
693,131,0.0,0.0,34.84,131.0,107.0,68.0,85.0
694,112,0.0,0.0,33.57,131.0,114.0,137.0,100.0
695,69,0.0,0.0,33.26,112.0,140.0,141.0,89.0
696,63,0.0,0.0,33.03,69.0,91.0,129.0,35.0
697,14,0.0,0.0,33.06,63.0,78.0,107.0,11.0
698,8,0.0,0.0,32.8,14.0,123.0,114.0,2.0
699,2,0.0,0.0,32.23,8.0,151.0,140.0,2.0
700,3,0.0,0.0,32.12,2.0,131.0,91.0,14.0
701,11,0.0,0.0,31.35,3.0,131.0,78.0,12.0
702,7,0.0,0.0,30.92,11.0,112.0,123.0,17.0
703,16,0.0,0.0,31.23,7.0,69.0,151.0,13.0
704,31,0.0,0.0,33.24,16.0,63.0,131.0,27.0
705,61,0.0,0.0,35.58,31.0,14.0,131.0,68.0
706,84,0.0,0.0,37.61,61.0,8.0,112.0,137.0
707,125,0.0,0.0,39.69,84.0,2.0,69.0,141.0
708,141,0.0,0.0,41.57,125.0,3.0,63.0,129.0
709,113,0.0,0.0,42.87,141.0,11.0,14.0,107.0
710,82,0.0,0.0,43.94,113.0,7.0,8.0,114.0
711,79,0.0,0.0,45.08,82.0,16.0,2.0,140.0
712,81,0.0,0.0,44.83,79.0,31.0,3.0,91.0
713,90,0.0,0.0,44.33,81.0,61.0,11.0,78.0
714,123,0.0,0.0,39.39,90.0,84.0,7.0,123.0
715,185,0.0,0.0,37.1,123.0,125.0,16.0,151.0
716,150,0.0,0.0,35.64,185.0,141.0,31.0,131.0
717,99,0.0,0.0,34.15,150.0,113.0,61.0,131.0
718,65,0.0,0.0,33.5,99.0,82.0,84.0,112.0
719,42,0.0,0.0,33.24,65.0,79.0,125.0,69.0
720,7,0.0,0.0,32.95,42.0,81.0,141.0,63.0
721,7,0.0,0.0,32.8,7.0,90.0,113.0,14.0
722,4,0.0,0.0,33.11,7.0,123.0,82.0,8.0
723,1,0.0,0.0,32.89,4.0,185.0,79.0,2.0
724,1,0.0,0.0,32.79,1.0,150.0,81.0,3.0
725,1,0.0,0.0,32.39,1.0,99.0,90.0,11.0
726,7,0.0,0.0,32.17,1.0,65.0,123.0,7.0
727,10,0.0,0.0,32.71,7.0,42.0,185.0,16.0
728,28,0.0,0.0,35.08,10.0,7.0,150.0,31.0
729,29,0.0,0.0,36.75,28.0,7.0,99.0,61.0
730,30,0.0,0.0,38.56,29.0,4.0,65.0,84.0
731,58,0.0,0.0,40.88,30.0,1.0,42.0,125.0
732,64,0.0,0.0,41.53,58.0,1.0,7.0,141.0
733,73,0.0,0.0,41.9,64.0,1.0,7.0,113.0
734,71,0.0,0.0,43.24,73.0,7.0,4.0,82.0
735,58,0.0,0.0,44.38,71.0,10.0,1.0,79.0
736,30,0.0,0.0,43.53,58.0,28.0,1.0,81.0
737,62,0.0,0.0,42.43,30.0,29.0,1.0,90.0
738,38,0.0,0.0,41.13,62.0,30.0,7.0,123.0
739,52,0.0,0.0,38.81,38.0,58.0,10.0,185.0
740,87,0.0,0.0,35.87,52.0,64.0,28.0,150.0
741,50,0.0,0.0,34.15,87.0,73.0,29.0,99.0
742,44,0.0,0.0,33.69,50.0,71.0,30.0,65.0
743,16,0.0,0.0,33.37,44.0,58.0,58.0,42.0
744,19,0.0,0.0,33.48,16.0,30.0,64.0,7.0
745,5,0.0,0.0,31.66,19.0,62.0,73.0,7.0
746,9,0.0,0.0,30.84,5.0,38.0,71.0,4.0
747,3,0.0,0.0,31.04,9.0,52.0,58.0,1.0
748,3,0.0,0.0,29.86,3.0,87.0,30.0,1.0
749,7,0.0,0.0,29.45,3.0,50.0,62.0,1.0
750,9,0.0,0.0,29.74,7.0,44.0,38.0,7.0
751,17,0.0,0.0,30.44,9.0,16.0,52.0,10.0
752,50,0.0,0.0,32.0,17.0,19.0,87.0,28.0
753,66,0.0,0.0,33.23,50.0,5.0,50.0,29.0
754,67,0.0,0.0,35.52,66.0,9.0,44.0,30.0
755,108,0.0,0.0,36.91,67.0,3.0,16.0,58.0
756,69,0.0,0.0,37.84,108.0,3.0,19.0,64.0
757,62,0.0,0.0,38.63,69.0,7.0,5.0,73.0
758,60,0.0,0.0,39.69,62.0,9.0,9.0,71.0
759,44,0.0,0.0,39.87,60.0,17.0,3.0,58.0
760,50,0.0,0.0,40.26,44.0,50.0,3.0,30.0
761,70,0.0,0.0,40.38,50.0,66.0,7.0,62.0
762,106,0.0,0.0,39.28,70.0,67.0,9.0,38.0
763,149,0.0,0.0,35.71,106.0,108.0,17.0,52.0
764,113,0.0,0.0,33.38,149.0,69.0,50.0,87.0
765,94,0.0,0.0,32.7,113.0,62.0,66.0,50.0
766,53,0.0,0.0,31.96,94.0,60.0,67.0,44.0
767,32,0.0,0.0,31.48,53.0,44.0,108.0,16.0
768,11,0.0,0.0,31.14,32.0,50.0,69.0,19.0
769,6,0.0,0.0,30.96,11.0,70.0,62.0,5.0
770,0,0.0,0.0,31.09,6.0,106.0,60.0,9.0
771,5,0.0,0.0,30.86,0.0,149.0,44.0,3.0
772,0,0.0,0.0,31.13,5.0,113.0,50.0,3.0
773,6,0.0,0.0,30.4,0.0,94.0,70.0,7.0
774,11,0.0,0.0,30.33,6.0,53.0,106.0,9.0
775,15,0.0,0.0,30.86,11.0,32.0,149.0,17.0
776,15,0.0,0.0,33.13,15.0,11.0,113.0,50.0
777,33,0.0,0.0,35.3,15.0,6.0,94.0,66.0
778,49,0.0,0.0,36.92,33.0,0.0,53.0,67.0
779,73,0.0,0.0,38.41,49.0,5.0,32.0,108.0
780,59,0.0,0.0,38.61,73.0,0.0,11.0,69.0
781,56,0.0,0.0,40.33,59.0,6.0,6.0,62.0
782,82,0.0,0.0,40.53,56.0,11.0,0.0,60.0
783,79,0.0,0.0,40.89,82.0,15.0,5.0,44.0
784,46,0.0,0.0,40.58,79.0,15.0,0.0,50.0
785,64,0.0,0.0,39.89,46.0,33.0,6.0,70.0
786,95,0.0,0.0,38.45,64.0,49.0,11.0,106.0
787,118,0.0,0.0,37.4,95.0,73.0,15.0,149.0
788,143,0.0,0.0,33.73,118.0,59.0,15.0,113.0
789,125,0.0,0.0,32.82,143.0,56.0,33.0,94.0
790,72,0.0,0.0,31.79,125.0,82.0,49.0,53.0
791,48,0.0,0.0,31.15,72.0,79.0,73.0,32.0
792,10,0.0,0.0,30.86,48.0,46.0,59.0,11.0
793,6,0.0,0.0,30.75,10.0,64.0,56.0,6.0
794,12,0.0,0.0,30.62,6.0,95.0,82.0,0.0
795,3,0.0,0.0,30.16,12.0,118.0,79.0,5.0
796,13,0.0,0.0,30.31,3.0,143.0,46.0,0.0
797,4,0.0,0.0,30.27,13.0,125.0,64.0,6.0
798,4,0.0,0.0,29.87,4.0,72.0,95.0,11.0
799,22,0.0,0.0,30.18,4.0,48.0,118.0,15.0
800,20,0.0,0.0,30.97,22.0,10.0,143.0,15.0
801,20,0.0,0.0,32.08,20.0,6.0,125.0,33.0
802,22,0.0,0.0,33.27,20.0,12.0,72.0,49.0
803,48,0.0,0.0,35.17,22.0,3.0,48.0,73.0
804,73,0.0,0.0,36.19,48.0,13.0,10.0,59.0
805,73,0.0,0.0,37.96,73.0,4.0,6.0,56.0
806,89,0.0,0.0,37.93,73.0,4.0,12.0,82.0
807,59,0.0,0.0,38.7,89.0,22.0,3.0,79.0
808,58,0.0,0.0,38.5,59.0,20.0,13.0,46.0
809,114,0.0,0.0,36.76,58.0,20.0,4.0,64.0
810,118,0.0,0.0,34.81,114.0,22.0,4.0,95.0
811,91,0.0,0.0,33.22,118.0,48.0,22.0,118.0
812,116,0.0,0.0,32.32,91.0,73.0,20.0,143.0
813,94,0.0,0.0,31.58,116.0,73.0,20.0,125.0
814,87,0.0,0.0,31.14,94.0,89.0,22.0,72.0
815,49,0.0,0.0,30.72,87.0,59.0,48.0,48.0
816,13,0.0,0.0,30.47,49.0,58.0,73.0,10.0
817,9,0.0,0.0,30.67,13.0,114.0,73.0,6.0
818,4,0.0,0.0,30.83,9.0,118.0,89.0,12.0
819,0,0.0,0.0,30.61,4.0,91.0,59.0,3.0
820,1,0.0,0.0,30.39,0.0,116.0,58.0,13.0
821,3,0.0,0.0,30.08,1.0,94.0,114.0,4.0
822,10,0.0,0.0,29.92,3.0,87.0,118.0,4.0
823,13,0.0,0.0,30.05,10.0,49.0,91.0,22.0
824,25,0.0,0.0,31.18,13.0,13.0,116.0,20.0
825,23,0.0,0.0,32.56,25.0,9.0,94.0,20.0
826,31,0.0,0.0,33.27,23.0,4.0,87.0,22.0
827,86,0.0,0.0,35.26,31.0,0.0,49.0,48.0
828,97,0.0,0.0,36.18,86.0,1.0,13.0,73.0
829,109,0.0,0.0,36.91,97.0,3.0,9.0,73.0
830,88,0.0,4.4,37.89,109.0,10.0,4.0,89.0
831,67,0.0,4.4,38.22,88.0,13.0,0.0,59.0
832,53,0.0,4.4,38.01,67.0,25.0,1.0,58.0
833,44,0.0,4.4,37.18,53.0,23.0,3.0,114.0
834,47,0.0,4.4,35.1,44.0,31.0,10.0,118.0
835,70,0.0,4.4,33.34,47.0,86.0,13.0,91.0
836,44,0.0,4.4,32.17,70.0,97.0,25.0,116.0
837,57,0.0,4.4,31.89,44.0,109.0,23.0,94.0
838,54,0.0,4.4,31.47,57.0,88.0,31.0,87.0
839,26,0.0,4.4,31.58,54.0,67.0,86.0,49.0
840,22,0.0,4.4,31.48,26.0,53.0,97.0,13.0
841,4,0.0,0.0,31.37,22.0,44.0,109.0,9.0
842,6,0.0,0.0,31.0,4.0,47.0,88.0,4.0
843,3,0.0,0.0,31.05,6.0,70.0,67.0,0.0
844,1,0.0,0.0,30.86,3.0,44.0,53.0,1.0
845,10,0.0,0.0,30.69,1.0,57.0,44.0,3.0
846,8,0.0,0.0,30.57,10.0,54.0,47.0,10.0
847,15,0.0,0.0,30.79,8.0,26.0,70.0,13.0
848,17,0.0,0.0,31.86,15.0,22.0,44.0,25.0
849,28,0.0,0.0,32.96,17.0,4.0,57.0,23.0
850,92,0.0,0.0,34.39,28.0,6.0,54.0,31.0
851,75,0.0,0.0,35.35,92.0,3.0,26.0,86.0
852,70,0.0,0.0,35.9,75.0,1.0,22.0,97.0
853,59,0.0,0.0,35.91,70.0,10.0,4.0,109.0
854,75,0.0,0.0,36.18,59.0,8.0,6.0,88.0
855,72,0.0,0.0,35.19,75.0,15.0,3.0,67.0
856,84,0.0,0.0,35.52,72.0,17.0,1.0,53.0
857,82,0.0,0.0,34.7,84.0,28.0,10.0,44.0
858,123,0.0,0.0,33.38,82.0,92.0,8.0,47.0
859,155,0.0,0.0,32.48,123.0,75.0,15.0,70.0
860,297,0.0,0.0,32.2,155.0,70.0,17.0,44.0
861,635,0.6,20.6,22.19,297.0,59.0,28.0,57.0
862,332,0.0,38.8,22.34,635.0,75.0,92.0,54.0
863,90,0.0,38.8,27.46,332.0,72.0,75.0,26.0
864,15,0.0,39.2,25.9,90.0,84.0,70.0,22.0
865,8,0.0,0.0,25.17,15.0,82.0,59.0,4.0
866,3,0.0,0.0,23.79,8.0,123.0,75.0,6.0
867,0,0.0,0.8,23.37,3.0,155.0,72.0,3.0
868,1,0.0,0.8,23.66,0.0,297.0,84.0,1.0
869,5,0.0,3.0,23.21,1.0,635.0,82.0,10.0
870,4,0.0,3.4,23.43,5.0,332.0,123.0,8.0
871,10,0.0,3.4,23.72,4.0,90.0,155.0,15.0
872,12,0.0,3.4,24.9,10.0,15.0,297.0,17.0
873,38,0.0,3.4,28.7,12.0,8.0,635.0,28.0
874,59,0.0,3.4,30.07,38.0,3.0,332.0,92.0
875,56,0.0,3.4,31.26,59.0,0.0,90.0,75.0
876,78,0.0,3.4,33.29,56.0,1.0,15.0,70.0
877,52,0.0,3.4,34.58,78.0,5.0,8.0,59.0
878,46,0.0,3.4,35.25,52.0,4.0,3.0,75.0
879,43,0.0,3.4,35.74,46.0,10.0,0.0,72.0
880,46,0.0,3.4,34.97,43.0,12.0,1.0,84.0
881,82,0.0,3.4,34.23,46.0,38.0,5.0,82.0
882,82,0.0,3.4,32.62,82.0,59.0,4.0,123.0
883,129,0.0,3.4,31.95,82.0,56.0,10.0,155.0
884,109,0.0,3.4,31.05,129.0,78.0,12.0,297.0
885,97,0.0,3.4,30.39,109.0,52.0,38.0,635.0
886,42,0.0,3.4,30.03,97.0,46.0,59.0,332.0
887,41,0.0,3.4,29.99,42.0,43.0,56.0,90.0
888,11,0.0,3.4,29.89,41.0,46.0,78.0,15.0
889,3,0.0,0.0,30.01,11.0,82.0,52.0,8.0
890,3,0.2,1.6,23.43,3.0,82.0,46.0,3.0
891,3,0.0,4.6,23.35,3.0,129.0,43.0,0.0
892,0,0.0,4.6,23.33,3.0,109.0,46.0,1.0
893,3,0.0,4.6,23.42,0.0,97.0,82.0,5.0
894,7,0.0,4.6,23.64,3.0,42.0,82.0,4.0
895,7,0.0,4.6,24.43,7.0,41.0,129.0,10.0
