,y,rain_intensity,rain_accumulation,temperature,lag_1,lag_8,lag_12,lag_24
1265,358,0.0,0.0,36.3,267.0,199.0,43.0,508.0
1266,401,0.0,0.0,32.67,358.0,424.0,72.0,479.0
1267,442,0.0,0.0,31.87,401.0,505.0,46.0,542.0
1268,506,0.0,0.0,31.01,442.0,407.0,87.0,704.0
1269,397,0.0,0.0,30.82,506.0,345.0,199.0,473.0
1270,255,0.0,0.0,30.83,397.0,305.0,424.0,298.0
1271,178,0.0,0.0,30.19,255.0,335.0,505.0,216.0
1272,90,0.0,0.0,30.43,178.0,267.0,407.0,122.0
1273,30,0.0,0.0,30.14,90.0,358.0,345.0,53.0
1274,21,0.0,0.0,29.92,30.0,401.0,305.0,21.0
1275,9,0.0,0.0,29.58,21.0,442.0,335.0,17.0
1276,21,0.0,0.0,29.59,9.0,506.0,267.0,12.0
1277,75,0.0,0.0,29.28,21.0,397.0,358.0,43.0
1278,71,0.0,0.0,28.9,75.0,255.0,401.0,72.0
1279,30,0.0,0.0,30.31,71.0,178.0,442.0,46.0
1280,83,0.0,0.0,32.45,30.0,90.0,506.0,87.0
1281,264,0.0,0.0,34.38,83.0,30.0,397.0,199.0
1282,539,0.0,0.0,35.76,264.0,21.0,255.0,424.0
1283,560,0.0,0.0,36.44,539.0,9.0,178.0,505.0
1284,537,0.0,0.0,36.92,560.0,21.0,90.0,407.0
1285,430,0.0,0.0,37.74,537.0,75.0,30.0,345.0
1286,435,0.0,0.0,38.03,430.0,71.0,21.0,305.0
1287,323,0.0,0.0,39.17,435.0,30.0,9.0,335.0
1288,305,0.0,0.0,39.36,323.0,83.0,21.0,267.0
1289,448,0.0,0.0,40.06,305.0,264.0,75.0,358.0
1290,495,0.0,0.0,39.07,448.0,539.0,71.0,401.0
1291,621,0.0,0.0,34.15,495.0,560.0,30.0,442.0
1292,673,0.0,0.0,33.08,621.0,537.0,83.0,506.0
1293,561,0.0,0.0,32.4,673.0,430.0,264.0,397.0
1294,374,0.0,0.0,31.95,561.0,435.0,539.0,255.0
1295,229,0.0,0.0,31.63,374.0,323.0,560.0,178.0
1296,135,0.0,0.0,31.48,229.0,305.0,537.0,90.0
1297,79,0.0,0.0,31.45,135.0,448.0,430.0,30.0
1298,27,0.0,0.0,31.61,79.0,495.0,435.0,21.0
1299,23,0.0,0.0,31.44,27.0,621.0,323.0,9.0
1300,27,0.0,0.0,31.14,23.0,673.0,305.0,21.0
1301,60,0.0,0.0,30.77,27.0,561.0,448.0,75.0
1302,83,0.0,0.0,30.35,60.0,374.0,495.0,71.0
1303,58,0.0,0.0,31.16,83.0,229.0,621.0,30.0
1304,80,0.0,0.0,33.21,58.0,135.0,673.0,83.0
1305,140,0.0,0.0,35.06,80.0,79.0,561.0,264.0
1306,254,0.0,0.0,35.79,140.0,27.0,374.0,539.0
1307,394,0.0,0.0,36.51,254.0,23.0,229.0,560.0
1308,469,0.0,0.0,37.3,394.0,27.0,135.0,537.0
1309,430,0.0,0.0,37.71,469.0,60.0,79.0,430.0
1310,447,0.0,0.0,39.2,430.0,83.0,27.0,435.0
1311,415,0.0,0.0,39.66,447.0,58.0,23.0,323.0
1312,419,0.0,0.0,33.96,415.0,80.0,27.0,305.0
1313,497,0.0,0.0,34.15,419.0,140.0,60.0,448.0
1314,474,0.0,0.0,35.06,497.0,254.0,83.0,495.0
1315,583,0.0,0.0,34.15,474.0,394.0,58.0,621.0
1316,687,0.0,0.0,33.52,583.0,469.0,80.0,673.0
1317,442,0.0,0.0,33.21,687.0,430.0,140.0,561.0
1318,312,0.0,0.0,32.6,442.0,447.0,254.0,374.0
1319,238,0.0,0.0,31.77,312.0,415.0,394.0,229.0
1320,123,0.0,0.0,31.03,238.0,419.0,469.0,135.0
1321,63,0.0,0.0,30.44,123.0,497.0,430.0,79.0
1322,28,0.0,0.0,30.08,63.0,474.0,447.0,27.0
